orderId,orderTimestamp,customerId,amountSpent
1148,2009-08-28T00:00:00Z,4622,259.34
1149,2009-08-28T00:00:00Z,4622,44.93
1156,2009-09-01T00:00:00Z,4622,98.28
1182,2009-09-03T00:00:00Z,4622,85.74
1186,2009-09-03T00:00:00Z,4622,63.91
1188,2009-09-04T00:00:00Z,4622,75.15
1209,2009-09-08T00:00:00Z,4622,88.3428
1246,2009-09-15T00:00:00Z,4622,84.795
1269,2009-09-18T00:00:00Z,4622,79.15
1285,2009-09-22T00:00:00Z,4622,151.3605
1287,2009-09-22T00:00:00Z,4622,43.15
1315,2009-09-25T00:00:00Z,4622,28.37
1325,2009-09-29T00:00:00Z,4622,49.9887
1366,2009-10-06T00:00:00Z,4622,78.2412
1411,2009-10-13T00:00:00Z,4622,68.82
1412,2009-10-13T00:00:00Z,4622,16.45
1413,2009-10-13T00:00:00Z,4622,12.63
1426,2009-10-15T00:00:00Z,4622,19.64
1464,2009-10-20T00:00:00Z,4622,118.42
1502,2009-10-23T00:00:00Z,4622,30.433
1504,2009-10-23T00:00:00Z,4622,26.82
1533,2009-10-27T00:00:00Z,4622,74.45
1536,2009-10-27T00:00:00Z,4622,6.9
1569,2009-10-30T00:00:00Z,4622,93.87
1590,2009-11-03T00:00:00Z,4622,95.13
1615,2009-11-05T00:00:00Z,4622,24.05
1654,2009-11-10T00:00:00Z,4622,62.39
1694,2009-11-11T00:00:00Z,4622,145.79
1786,2009-11-16T00:00:00Z,4622,86.72
1910,2009-12-01T00:00:00Z,4622,95.35
1967,2009-12-07T00:00:00Z,4622,109.9877
2019,2009-12-11T00:00:00Z,4622,46.77
2050,2009-12-14T00:00:00Z,4622,139.2897
2051,2009-12-14T00:00:00Z,4622,94.5992
2199,2010-01-04T00:00:00Z,4622,104.73
2319,2010-01-12T00:00:00Z,4622,120.2362
2414,2010-01-20T00:00:00Z,4622,99.27
2417,2010-01-20T00:00:00Z,4622,169.8175
2474,2010-01-25T00:00:00Z,4622,145.8802
2596,2010-02-01T00:00:00Z,4622,122.04
2698,2010-02-05T00:00:00Z,4622,81.5277
2778,2010-02-11T00:00:00Z,4622,141.0612
2808,2010-02-12T00:00:00Z,4622,76.3978
2920,2010-02-19T00:00:00Z,4622,73.875
2991,2010-02-23T00:00:00Z,4622,82.41
3106,2010-03-02T00:00:00Z,4622,76.31
447,2009-04-17T00:00:00Z,4640,69.19
456,2009-04-17T00:00:00Z,4640,90.18
487,2009-04-24T00:00:00Z,4640,53.24
521,2009-05-01T00:00:00Z,4640,17.13
554,2009-05-08T00:00:00Z,4640,18.37
585,2009-05-15T00:00:00Z,4640,42.88
630,2009-05-22T00:00:00Z,4640,36.13
697,2009-06-09T00:00:00Z,4640,43.24
764,2009-06-19T00:00:00Z,4640,65.11
790,2009-06-26T00:00:00Z,4640,60.64
830,2009-07-02T00:00:00Z,4640,36.53
873,2009-07-10T00:00:00Z,4640,40.6
1195,2009-09-04T00:00:00Z,4640,66.94
1239,2009-09-11T00:00:00Z,4640,34.4825
1291,2009-09-22T00:00:00Z,4640,61.88
1318,2009-09-25T00:00:00Z,4640,16.92
1441,2009-10-16T00:00:00Z,4640,60.79
1633,2009-11-06T00:00:00Z,4640,52.4352
2074,2009-12-16T00:00:00Z,4640,52.08
2149,2009-12-28T00:00:00Z,4640,43.51
2270,2010-01-08T00:00:00Z,4640,62.36
2362,2010-01-15T00:00:00Z,4640,73.81
2504,2010-01-26T00:00:00Z,4640,45.5012
2570,2010-01-29T00:00:00Z,4640,67.4165
2685,2010-02-04T00:00:00Z,4640,97.63
2696,2010-02-05T00:00:00Z,4640,93.23
2814,2010-02-12T00:00:00Z,4640,93.49
3050,2010-02-26T00:00:00Z,4640,84.73
731,2009-06-16T00:00:00Z,4642,30.22
361,2009-03-10T00:00:00Z,4658,187.73
367,2009-03-16T00:00:00Z,4658,45.05
389,2009-03-24T00:00:00Z,4658,43.43
390,2009-03-24T00:00:00Z,4658,8.79
396,2009-03-30T00:00:00Z,4658,67.13
460,2009-04-21T00:00:00Z,4658,70.47
601,2009-05-19T00:00:00Z,4658,49.28
658,2009-05-29T00:00:00Z,4658,75.97
774,2009-06-23T00:00:00Z,4658,68.48
364,2009-03-15T00:00:00Z,4851,24.53
366,2009-03-15T00:00:00Z,4862,104.58
368,2009-03-16T00:00:00Z,4903,7.14
380,2009-03-19T00:00:00Z,4973,17.17
382,2009-03-19T00:00:00Z,4976,10.6
397,2009-03-31T00:00:00Z,5378,12.93
444,2009-04-17T00:00:00Z,5408,25.56
485,2009-04-24T00:00:00Z,5408,43.9
519,2009-05-01T00:00:00Z,5408,38.67
559,2009-05-08T00:00:00Z,5408,36.76
588,2009-05-15T00:00:00Z,5408,48.5
628,2009-05-22T00:00:00Z,5408,29.92
402,2009-04-01T00:00:00Z,5423,84.33
407,2009-04-02T00:00:00Z,5441,38.75
418,2009-04-09T00:00:00Z,5441,171.5
440,2009-04-16T00:00:00Z,5441,72.92
461,2009-04-21T00:00:00Z,5441,17.02
462,2009-04-21T00:00:00Z,5441,18.21
471,2009-04-23T00:00:00Z,5441,72.41
495,2009-04-28T00:00:00Z,5441,38.36
503,2009-04-30T00:00:00Z,5441,62.03
505,2009-04-30T00:00:00Z,5441,11.1
536,2009-05-07T00:00:00Z,5441,77.96
564,2009-05-12T00:00:00Z,5441,21.75
577,2009-05-14T00:00:00Z,5441,69.18
615,2009-05-21T00:00:00Z,5441,74.34
616,2009-05-21T00:00:00Z,5441,7.85
647,2009-05-27T00:00:00Z,5441,79.18
672,2009-06-03T00:00:00Z,5441,57.26
693,2009-06-08T00:00:00Z,5441,41.02
728,2009-06-15T00:00:00Z,5441,65.02
767,2009-06-22T00:00:00Z,5441,58.46
797,2009-06-29T00:00:00Z,5441,60.37
840,2009-07-06T00:00:00Z,5441,82.99
888,2009-07-13T00:00:00Z,5441,118.21
926,2009-07-21T00:00:00Z,5441,56.83
960,2009-07-28T00:00:00Z,5441,81.01
1002,2009-08-04T00:00:00Z,5441,91.77
1069,2009-08-18T00:00:00Z,5441,25.37
1070,2009-08-18T00:00:00Z,5441,15.54
1114,2009-08-25T00:00:00Z,5441,29.24
1292,2009-09-22T00:00:00Z,5441,21.01
1641,2009-11-09T00:00:00Z,5441,22.2
1796,2009-11-16T00:00:00Z,5441,26.14
408,2009-04-02T00:00:00Z,5449,20.89
413,2009-04-07T00:00:00Z,5449,25.06
436,2009-04-14T00:00:00Z,5449,63.11
463,2009-04-21T00:00:00Z,5449,42.49
532,2009-05-07T00:00:00Z,5449,64.19
639,2009-05-26T00:00:00Z,5449,49.28
677,2009-06-04T00:00:00Z,5449,54.86
735,2009-06-16T00:00:00Z,5449,44.09
2883,2010-02-17T00:00:00Z,5449,107.8228
2950,2010-02-21T00:00:00Z,5449,121.7487
3083,2010-03-01T00:00:00Z,5449,121.8278
3218,2010-03-08T00:00:00Z,5449,101.2878
415,2009-04-08T00:00:00Z,5534,37
469,2009-04-23T00:00:00Z,5534,15.12
809,2009-07-01T00:00:00Z,5534,37.71
846,2009-07-08T00:00:00Z,5534,13.91
698,2009-06-09T00:00:00Z,5564,23.08
940,2009-07-23T00:00:00Z,5564,23.55
982,2009-07-30T00:00:00Z,5564,20.94
1470,2009-10-20T00:00:00Z,5564,63.41
2139,2009-12-27T00:00:00Z,5564,33.11
2980,2010-02-22T00:00:00Z,5564,24.6253
506,2009-04-30T00:00:00Z,5638,104.29
734,2009-06-16T00:00:00Z,5638,190.03
879,2009-07-13T00:00:00Z,5638,123.25
520,2009-05-01T00:00:00Z,5654,11.5
534,2009-05-07T00:00:00Z,5656,20.55
486,2009-04-24T00:00:00Z,5657,61.17
748,2009-06-17T00:00:00Z,5657,57.91
900,2009-07-15T00:00:00Z,5657,72.87
971,2009-07-29T00:00:00Z,5657,68.96
1083,2009-08-19T00:00:00Z,5657,64.06
1337,2009-09-30T00:00:00Z,5657,120.13
446,2009-04-17T00:00:00Z,5664,43.33
475,2009-04-23T00:00:00Z,5664,43.06
556,2009-05-08T00:00:00Z,5682,83.79
478,2009-04-23T00:00:00Z,5686,57.22
451,2009-04-17T00:00:00Z,5708,44.6
479,2009-04-24T00:00:00Z,5708,47.14
557,2009-05-08T00:00:00Z,5708,33.64
626,2009-05-22T00:00:00Z,5708,28.92
452,2009-04-17T00:00:00Z,5805,42.91
845,2009-07-07T00:00:00Z,5805,18.2
423,2009-04-10T00:00:00Z,5831,13.71
572,2009-05-14T00:00:00Z,5831,9.75
522,2009-05-01T00:00:00Z,5894,24.63
3043,2010-02-26T00:00:00Z,5894,112.55
426,2009-04-13T00:00:00Z,5977,19.28
965,2009-07-28T00:00:00Z,5977,26.53
453,2009-04-17T00:00:00Z,5983,30.19
427,2009-04-13T00:00:00Z,6003,21.84
786,2009-06-25T00:00:00Z,6003,16.54
1682,2009-11-10T00:00:00Z,6003,17.85
428,2009-04-13T00:00:00Z,6012,14.12
1934,2009-12-03T00:00:00Z,6016,27.55
429,2009-04-13T00:00:00Z,6019,17.53
562,2009-05-12T00:00:00Z,6069,7.41
657,2009-05-29T00:00:00Z,6069,17.31
488,2009-04-24T00:00:00Z,6097,34.53
898,2009-07-15T00:00:00Z,6097,19.61
443,2009-04-16T00:00:00Z,6153,35.77
604,2009-05-19T00:00:00Z,6224,20.66
702,2009-06-10T00:00:00Z,6224,12.99
1010,2009-08-05T00:00:00Z,6224,41.65
1131,2009-08-26T00:00:00Z,6224,45.02
1353,2009-10-01T00:00:00Z,6224,17.6605
2155,2009-12-28T00:00:00Z,6224,75.059
653,2009-05-28T00:00:00Z,6225,21.69
808,2009-07-01T00:00:00Z,6225,11.87
850,2009-07-08T00:00:00Z,6225,6.53
977,2009-07-30T00:00:00Z,6225,14.52
1483,2009-10-22T00:00:00Z,6225,15.67
2346,2010-01-14T00:00:00Z,6225,16.94
445,2009-04-17T00:00:00Z,6245,24.42
449,2009-04-17T00:00:00Z,6249,31.17
450,2009-04-17T00:00:00Z,6249,19.52
514,2009-05-01T00:00:00Z,6249,8.87
515,2009-05-01T00:00:00Z,6249,29.29
580,2009-05-14T00:00:00Z,6249,3.07
581,2009-05-14T00:00:00Z,6249,13.16
717,2009-06-12T00:00:00Z,6249,7.36
718,2009-06-12T00:00:00Z,6249,6.03
719,2009-06-12T00:00:00Z,6249,20.1
792,2009-06-26T00:00:00Z,6249,8.26
793,2009-06-26T00:00:00Z,6249,19.55
794,2009-06-26T00:00:00Z,6249,5.3
870,2009-07-10T00:00:00Z,6249,4.27
871,2009-07-10T00:00:00Z,6249,21.27
1190,2009-09-04T00:00:00Z,6249,11.74
1191,2009-09-04T00:00:00Z,6249,4.67
1192,2009-09-04T00:00:00Z,6249,12.26
1193,2009-09-04T00:00:00Z,6249,4.08
1762,2009-11-13T00:00:00Z,6249,16.91
1763,2009-11-13T00:00:00Z,6249,7.98
454,2009-04-17T00:00:00Z,6251,33.15
455,2009-04-17T00:00:00Z,6261,6.43
2460,2010-01-24T00:00:00Z,6370,161.464
2730,2010-02-08T00:00:00Z,6370,286.2702
3194,2010-03-07T00:00:00Z,6370,88.26
646,2009-05-27T00:00:00Z,6379,49.27
538,2009-05-07T00:00:00Z,6384,27.41
550,2009-05-08T00:00:00Z,6384,19.5
654,2009-05-28T00:00:00Z,6384,59.4
687,2009-06-05T00:00:00Z,6384,16.39
689,2009-06-05T00:00:00Z,6384,2.85
617,2009-05-21T00:00:00Z,6401,74.89
642,2009-05-27T00:00:00Z,6408,41.66
481,2009-04-24T00:00:00Z,6447,24.17
512,2009-05-01T00:00:00Z,6447,46.78
546,2009-05-08T00:00:00Z,6447,13.39
583,2009-05-15T00:00:00Z,6447,37.14
610,2009-05-21T00:00:00Z,6447,37.11
686,2009-06-05T00:00:00Z,6447,39.14
759,2009-06-18T00:00:00Z,6447,33.8
789,2009-06-26T00:00:00Z,6447,35.96
869,2009-07-10T00:00:00Z,6447,22.75
912,2009-07-17T00:00:00Z,6447,37.12
946,2009-07-24T00:00:00Z,6447,31.29
1091,2009-08-20T00:00:00Z,6447,56.47
1147,2009-08-28T00:00:00Z,6447,58.71
1259,2009-09-17T00:00:00Z,6447,47.11
1391,2009-10-09T00:00:00Z,6447,32.15
1437,2009-10-16T00:00:00Z,6447,30.036
1563,2009-10-29T00:00:00Z,6447,37.9905
1631,2009-11-06T00:00:00Z,6447,52.93
1838,2009-11-20T00:00:00Z,6447,82.9315
1939,2009-12-04T00:00:00Z,6447,51.735
2201,2010-01-04T00:00:00Z,6447,50
2448,2010-01-22T00:00:00Z,6447,43.044
2922,2010-02-19T00:00:00Z,6447,36.0435
3173,2010-03-05T00:00:00Z,6447,56.7577
2832,2010-02-14T00:00:00Z,6476,128.378
2835,2010-02-14T00:00:00Z,6476,9.2
2836,2010-02-14T00:00:00Z,6476,18.079
465,2009-04-22T00:00:00Z,6578,3.43
510,2009-05-01T00:00:00Z,6602,21.03
544,2009-05-08T00:00:00Z,6602,80.8
586,2009-05-15T00:00:00Z,6602,29.38
620,2009-05-22T00:00:00Z,6602,24.29
716,2009-06-12T00:00:00Z,6602,35.81
470,2009-04-23T00:00:00Z,6646,10.6
484,2009-04-24T00:00:00Z,6664,50.89
474,2009-04-23T00:00:00Z,6696,16.49
476,2009-04-23T00:00:00Z,6821,24.78
511,2009-05-01T00:00:00Z,6821,24.62
549,2009-05-08T00:00:00Z,6821,25.01
605,2009-05-20T00:00:00Z,6821,23.7
656,2009-05-29T00:00:00Z,6821,20.03
684,2009-06-04T00:00:00Z,6821,22.23
713,2009-06-11T00:00:00Z,6821,27.55
788,2009-06-26T00:00:00Z,6821,19.02
860,2009-07-09T00:00:00Z,6821,24.61
990,2009-07-31T00:00:00Z,6821,29.64
1092,2009-08-20T00:00:00Z,6821,34.21
1357,2009-10-02T00:00:00Z,6821,28.36
480,2009-04-24T00:00:00Z,6901,49.75
500,2009-04-30T00:00:00Z,6901,60.26
555,2009-05-08T00:00:00Z,6901,14.04
763,2009-06-19T00:00:00Z,6901,26.53
1016,2009-08-06T00:00:00Z,6901,63.1
1153,2009-08-28T00:00:00Z,6901,21.87
1194,2009-09-04T00:00:00Z,6901,27.73
1271,2009-09-18T00:00:00Z,6901,29.08
483,2009-04-24T00:00:00Z,6946,9.5
489,2009-04-24T00:00:00Z,6948,14.1
491,2009-04-27T00:00:00Z,8843,21.45
513,2009-05-01T00:00:00Z,9840,30.23
507,2009-04-30T00:00:00Z,10855,136.8
509,2009-04-30T00:00:00Z,10858,20.82
508,2009-04-30T00:00:00Z,10859,44.81
539,2009-05-07T00:00:00Z,10859,61.3
516,2009-05-01T00:00:00Z,10876,40.85
992,2009-07-31T00:00:00Z,10876,50.22
518,2009-05-01T00:00:00Z,10901,31.75
547,2009-05-08T00:00:00Z,10901,19.15
863,2009-07-09T00:00:00Z,10938,68.6
524,2009-05-04T00:00:00Z,12173,55.56
530,2009-05-06T00:00:00Z,13043,23.39
599,2009-05-19T00:00:00Z,13043,44.76
669,2009-06-02T00:00:00Z,13043,30.57
886,2009-07-13T00:00:00Z,13043,31.27
1907,2009-12-01T00:00:00Z,13043,26.74
3216,2010-03-08T00:00:00Z,13043,43.34
535,2009-05-07T00:00:00Z,13202,28.9
558,2009-05-08T00:00:00Z,13229,20.79
537,2009-05-07T00:00:00Z,13232,9.85
543,2009-05-07T00:00:00Z,13278,15.14
648,2009-05-27T00:00:00Z,13278,27.65
822,2009-07-02T00:00:00Z,13278,15.06
942,2009-07-23T00:00:00Z,13278,18.19
974,2009-07-29T00:00:00Z,13278,21.3
1018,2009-08-06T00:00:00Z,13278,21.68
1490,2009-10-22T00:00:00Z,13278,9.18
2208,2010-01-04T00:00:00Z,13278,13.29
3180,2010-03-05T00:00:00Z,13278,21.0078
540,2009-05-07T00:00:00Z,13284,39.88
579,2009-05-14T00:00:00Z,13284,48.72
682,2009-06-04T00:00:00Z,13284,63.87
712,2009-06-11T00:00:00Z,13284,37.5
777,2009-06-23T00:00:00Z,13284,45.94
652,2009-05-28T00:00:00Z,13290,11.29
551,2009-05-08T00:00:00Z,13301,25.23
621,2009-05-22T00:00:00Z,13301,26.87
787,2009-06-26T00:00:00Z,13301,33.25
935,2009-07-23T00:00:00Z,13301,23.66
944,2009-07-24T00:00:00Z,13301,9.78
552,2009-05-08T00:00:00Z,13304,17.85
856,2009-07-09T00:00:00Z,13304,30.29
566,2009-05-12T00:00:00Z,13341,46.68
2124,2009-12-22T00:00:00Z,13361,86.25
2260,2010-01-07T00:00:00Z,13361,38.9127
2556,2010-01-29T00:00:00Z,13361,61.96
570,2009-05-14T00:00:00Z,14027,38.45
925,2009-07-21T00:00:00Z,14027,38.81
1017,2009-08-06T00:00:00Z,14027,51.12
1078,2009-08-19T00:00:00Z,14027,49.03
582,2009-05-15T00:00:00Z,14056,35.31
715,2009-06-12T00:00:00Z,14056,48.23
574,2009-05-14T00:00:00Z,14057,8.09
587,2009-05-15T00:00:00Z,14246,53.28
623,2009-05-22T00:00:00Z,14246,63.92
660,2009-05-29T00:00:00Z,14246,59.71
751,2009-06-17T00:00:00Z,14246,14.07
752,2009-06-17T00:00:00Z,14246,3.37
753,2009-06-17T00:00:00Z,14246,4.29
761,2009-06-19T00:00:00Z,14246,56.17
813,2009-07-01T00:00:00Z,14246,80.79
859,2009-07-09T00:00:00Z,14246,64.38
590,2009-05-17T00:00:00Z,14600,21.89
609,2009-05-20T00:00:00Z,14600,72.72
638,2009-05-26T00:00:00Z,14600,72.72
667,2009-06-02T00:00:00Z,14600,79.6
679,2009-06-04T00:00:00Z,14600,79.6
721,2009-06-12T00:00:00Z,14600,79.6
738,2009-06-16T00:00:00Z,14600,79.6
765,2009-06-19T00:00:00Z,14600,79.6
798,2009-06-29T00:00:00Z,14600,69.65
938,2009-07-23T00:00:00Z,14600,69.19
591,2009-05-18T00:00:00Z,14635,93.36
768,2009-06-22T00:00:00Z,14635,66.87
854,2009-07-09T00:00:00Z,14635,75.2
1161,2009-09-01T00:00:00Z,14635,83.3105
1207,2009-09-08T00:00:00Z,14635,54.9155
1248,2009-09-15T00:00:00Z,14635,109.47
1281,2009-09-22T00:00:00Z,14635,68.6407
1652,2009-11-10T00:00:00Z,14635,160.67
2995,2010-02-23T00:00:00Z,14635,30.76
593,2009-05-18T00:00:00Z,14842,40.59
1021,2009-08-07T00:00:00Z,14887,27.97
1146,2009-08-28T00:00:00Z,14887,67.58
1228,2009-09-11T00:00:00Z,14887,58.78
2267,2010-01-08T00:00:00Z,14887,42.6
2349,2010-01-14T00:00:00Z,14887,30.3237
595,2009-05-19T00:00:00Z,14913,53.43
2561,2010-01-29T00:00:00Z,14913,22.0092
596,2009-05-19T00:00:00Z,14924,16.12
627,2009-05-22T00:00:00Z,15529,55.68
773,2009-06-23T00:00:00Z,15529,70.71
999,2009-08-03T00:00:00Z,15529,121.63
608,2009-05-20T00:00:00Z,15889,65.63
666,2009-06-02T00:00:00Z,15893,11.49
611,2009-05-21T00:00:00Z,15914,50.87
827,2009-07-02T00:00:00Z,15914,45.36
3148,2010-03-04T00:00:00Z,15914,17.4805
1338,2009-09-30T00:00:00Z,15986,17.88
618,2009-05-21T00:00:00Z,15987,7.32
625,2009-05-22T00:00:00Z,16173,64.05
633,2009-05-25T00:00:00Z,16314,44.25
632,2009-05-24T00:00:00Z,16614,3.21
634,2009-05-25T00:00:00Z,17040,29.12
640,2009-05-27T00:00:00Z,17416,44
644,2009-05-27T00:00:00Z,17533,61.02
1979,2009-12-07T00:00:00Z,17533,74.2625
655,2009-05-29T00:00:00Z,17928,25.96
1171,2009-09-02T00:00:00Z,17928,16.22
1355,2009-10-02T00:00:00Z,17928,24.78
1499,2009-10-23T00:00:00Z,17928,39.36
1621,2009-11-05T00:00:00Z,17928,31.89
1754,2009-11-12T00:00:00Z,17928,89.06
1936,2009-12-03T00:00:00Z,17928,64
2014,2009-12-10T00:00:00Z,17928,35.68
2083,2009-12-17T00:00:00Z,17928,14.09
2354,2010-01-14T00:00:00Z,17928,88.33
2544,2010-01-28T00:00:00Z,17928,29.76
2798,2010-02-11T00:00:00Z,17928,106.47
2913,2010-02-18T00:00:00Z,17928,94.07
3034,2010-02-25T00:00:00Z,17928,16.8255
899,2009-07-15T00:00:00Z,18943,8.01
1296,2009-09-23T00:00:00Z,18943,8.01
1730,2009-11-11T00:00:00Z,18943,8.01
2073,2009-12-16T00:00:00Z,18943,8.01
2353,2010-01-14T00:00:00Z,18943,8.01
3019,2010-02-24T00:00:00Z,18943,8.01
671,2009-06-03T00:00:00Z,19271,81.34
1104,2009-08-24T00:00:00Z,19271,51.7455
674,2009-06-03T00:00:00Z,19347,47.82
2142,2009-12-28T00:00:00Z,19347,128.06
2351,2010-01-14T00:00:00Z,19347,45.4878
2446,2010-01-22T00:00:00Z,19347,95.36
2557,2010-01-29T00:00:00Z,19347,114.9777
2800,2010-02-11T00:00:00Z,19347,112.5255
2914,2010-02-18T00:00:00Z,19347,111.6805
2917,2010-02-19T00:00:00Z,19347,5.63
675,2009-06-03T00:00:00Z,19579,41.72
683,2009-06-04T00:00:00Z,19768,27.3
685,2009-06-05T00:00:00Z,19891,9.53
700,2009-06-10T00:00:00Z,19892,16.55
749,2009-06-17T00:00:00Z,19892,76.79
781,2009-06-25T00:00:00Z,19892,14.86
691,2009-06-06T00:00:00Z,20515,16.9
692,2009-06-08T00:00:00Z,20805,38.96
737,2009-06-16T00:00:00Z,20805,23.51
778,2009-06-24T00:00:00Z,20805,50.98
807,2009-07-01T00:00:00Z,20805,46.05
851,2009-07-08T00:00:00Z,20805,28.18
902,2009-07-15T00:00:00Z,20805,47.21
996,2009-08-03T00:00:00Z,20805,66.13
1123,2009-08-25T00:00:00Z,20805,44.39
1293,2009-09-22T00:00:00Z,20805,80.03
1294,2009-09-22T00:00:00Z,20805,66.58
1477,2009-10-21T00:00:00Z,20805,44.99
1478,2009-10-21T00:00:00Z,20805,8.44
1900,2009-11-30T00:00:00Z,20805,68.22
2656,2010-02-03T00:00:00Z,20805,63.23
3017,2010-02-24T00:00:00Z,20805,74.62
699,2009-06-09T00:00:00Z,20994,7.36
701,2009-06-10T00:00:00Z,21194,27.29
779,2009-06-24T00:00:00Z,21194,21.59
1064,2009-08-17T00:00:00Z,21243,56.77
3160,2010-03-04T00:00:00Z,21243,53.26
704,2009-06-11T00:00:00Z,21254,48.78
750,2009-06-17T00:00:00Z,21254,56.49
815,2009-07-01T00:00:00Z,21254,33.03
724,2009-06-15T00:00:00Z,21267,21.38
800,2009-06-29T00:00:00Z,21267,22.39
837,2009-07-06T00:00:00Z,21267,9.63
705,2009-06-11T00:00:00Z,21275,39.98
760,2009-06-18T00:00:00Z,21275,28.63
910,2009-07-16T00:00:00Z,21275,85.72
941,2009-07-23T00:00:00Z,21275,63.7
980,2009-07-30T00:00:00Z,21275,52.23
2663,2010-02-04T00:00:00Z,21275,115.8095
711,2009-06-11T00:00:00Z,21385,63.73
847,2009-07-08T00:00:00Z,21385,67.03
983,2009-07-30T00:00:00Z,21385,69.53
2214,2010-01-04T00:00:00Z,21718,18.27
2241,2010-01-06T00:00:00Z,21718,9.18
2375,2010-01-17T00:00:00Z,21718,21.63
2592,2010-01-31T00:00:00Z,21718,80.16
722,2009-06-12T00:00:00Z,21750,6.09
723,2009-06-14T00:00:00Z,21943,41.65
727,2009-06-15T00:00:00Z,22186,18.03
920,2009-07-20T00:00:00Z,22186,23.92
1035,2009-08-10T00:00:00Z,22186,25.35
1199,2009-09-07T00:00:00Z,22186,31.36
1462,2009-10-20T00:00:00Z,22186,57.08
1644,2009-11-10T00:00:00Z,22186,25.63
2320,2010-01-12T00:00:00Z,22186,45.0855
2858,2010-02-15T00:00:00Z,22186,29.5695
3200,2010-03-07T00:00:00Z,22186,47.19
754,2009-06-17T00:00:00Z,22418,34.78
816,2009-07-02T00:00:00Z,22446,87.78
1380,2009-10-08T00:00:00Z,22446,112.9962
740,2009-06-17T00:00:00Z,22494,89.87
907,2009-07-16T00:00:00Z,22494,21
1611,2009-11-05T00:00:00Z,22494,22.76
742,2009-06-17T00:00:00Z,22682,38.36
743,2009-06-17T00:00:00Z,22684,7.05
909,2009-07-16T00:00:00Z,22684,17.46
961,2009-07-28T00:00:00Z,22684,37.32
962,2009-07-28T00:00:00Z,22684,5.12
963,2009-07-28T00:00:00Z,22684,5.12
1053,2009-08-13T00:00:00Z,22684,33.37
1140,2009-08-27T00:00:00Z,22684,25.48
1623,2009-11-05T00:00:00Z,22684,28.11
745,2009-06-17T00:00:00Z,22705,30.9
782,2009-06-25T00:00:00Z,22717,18.73
806,2009-07-01T00:00:00Z,22717,13.53
904,2009-07-16T00:00:00Z,22717,17.04
747,2009-06-17T00:00:00Z,22722,17.07
812,2009-07-01T00:00:00Z,22722,22.95
839,2009-07-06T00:00:00Z,22722,31.11
894,2009-07-14T00:00:00Z,22722,30.16
950,2009-07-26T00:00:00Z,22722,20.28
952,2009-07-27T00:00:00Z,22722,24.86
1007,2009-08-04T00:00:00Z,22722,20.98
1125,2009-08-26T00:00:00Z,22722,13.0712
1275,2009-09-20T00:00:00Z,22722,16.76
1423,2009-10-14T00:00:00Z,22722,14.71
2895,2010-02-17T00:00:00Z,22722,36.84
3139,2010-03-03T00:00:00Z,22722,22.06
756,2009-06-18T00:00:00Z,22745,198.9
819,2009-07-02T00:00:00Z,22745,129.56
905,2009-07-16T00:00:00Z,22745,89.29
1176,2009-09-03T00:00:00Z,22745,247.9057
1219,2009-09-10T00:00:00Z,22745,122.64
1257,2009-09-17T00:00:00Z,22745,94.8
1435,2009-10-16T00:00:00Z,22745,126.4107
2666,2010-02-04T00:00:00Z,22745,127.15
755,2009-06-17T00:00:00Z,22761,38.5
1012,2009-08-05T00:00:00Z,22761,40.7
766,2009-06-21T00:00:00Z,23323,41.27
795,2009-06-28T00:00:00Z,23323,55.08
861,2009-07-09T00:00:00Z,23323,55.42
1052,2009-08-13T00:00:00Z,23323,61.07
1096,2009-08-21T00:00:00Z,23323,70.96
1145,2009-08-27T00:00:00Z,23323,174.3262
1187,2009-09-04T00:00:00Z,23323,51.32
1225,2009-09-11T00:00:00Z,23323,76.32
1263,2009-09-17T00:00:00Z,23323,51.24
1383,2009-10-08T00:00:00Z,23323,70.2
1431,2009-10-15T00:00:00Z,23323,64.42
2008,2009-12-10T00:00:00Z,23323,133.83
2529,2010-01-28T00:00:00Z,23323,214.0777
2649,2010-02-03T00:00:00Z,23323,143.2725
2797,2010-02-11T00:00:00Z,23323,129.386
3036,2010-02-25T00:00:00Z,23323,104.4095
3161,2010-03-04T00:00:00Z,23323,92.87
883,2009-07-13T00:00:00Z,23334,21.97
2031,2009-12-13T00:00:00Z,23405,72.8895
2138,2009-12-27T00:00:00Z,23405,55.1545
2175,2009-12-30T00:00:00Z,23405,57.9302
784,2009-06-25T00:00:00Z,26788,45.22
823,2009-07-02T00:00:00Z,26788,12.57
934,2009-07-23T00:00:00Z,26788,33.4
975,2009-07-30T00:00:00Z,26788,20.51
1133,2009-08-27T00:00:00Z,26788,16.8
1175,2009-09-03T00:00:00Z,26788,18.45
1218,2009-09-10T00:00:00Z,26788,34.62
1254,2009-09-17T00:00:00Z,26788,30.7505
1379,2009-10-08T00:00:00Z,26788,25.6452
1487,2009-10-22T00:00:00Z,26788,7.05
1552,2009-10-29T00:00:00Z,26788,22.06
1613,2009-11-05T00:00:00Z,26788,14.47
1800,2009-11-17T00:00:00Z,26788,23.72
2866,2010-02-16T00:00:00Z,26788,41.2545
821,2009-07-02T00:00:00Z,27169,10.78
1557,2009-10-29T00:00:00Z,27169,15.43
1748,2009-11-12T00:00:00Z,27169,14.25
887,2009-07-13T00:00:00Z,27428,54.12
985,2009-07-31T00:00:00Z,27428,29.61
1003,2009-08-04T00:00:00Z,27428,34.82
